"sam1","sam2","n1","n2","coph","dna","ess"
10196120,9788188,187714,150582,13500,0.0385034740835732,0.00412535141838832
11219343,7948094,1048764,129714,3700,1.5799173046436,0.0280463115419578
13230313,14234331,56662,332282,600,0.0378087019514828,0
7794997,4118536,27202,27153,4200,1.97379377062193,0.0114299334077363
376971,9756081,32987,255338,1600,0.862325568316308,0.0105049952648115
5157341,9193849,36097,64900,4300,0.20274551053953,0.0095559817860521
1669089,9784383,36097,104819,17116.6666666667,0.180266218195533,0.00291277854235328
980824,1416057,36097,33878,3600,1.43632573095788,0.00625537394541464
16026156,2164652,201809,36097,2100,0.0354978657800314,0.00186165050823883
15163115,634032,410613,32987,1200,1.72006784819857,0.00650628545933374
16007407,14990194,37474,19280,2100,0.0958741126418665,0.00767550853162491
7106227,14254659,103152,202139,1300,0.174509819369314,0.00562238649844771
2949830,12952838,22301,363492,2100,0.7841005002208,0.0160506421769312
9844701,9557572,16182,208791,14200,0.0292651080114879,0.00636872736411143
2689754,15952331,36097,22301,900,0.0626575469821666,0.00186165050823883
7042815,312034,26059,32987,500,0.792232227696575,0.0026396669668709
13346827,7087617,18027,103152,1500,0.111613520601864,0.00377653865753347
16172286,16417896,1314791,36097,1900,0.175904571074305,0.000596748723279417
10939696,8632778,120968,122782,17116.6666666667,0.000173269728154568,0.0083030243560529
2103571,13291861,36097,202773,2300,0.10628889796537,0.00198676939954279
3867327,1288968,32987,22301,900,0.812705985407821,0.00734762611246398
9520428,16538226,187122,19280,12100,0.0115721736809586,0.00668872922009489
12519640,12263589,292529,348733,2800,0.15080507566835,0.00384053642026672
2862013,6999121,36097,79036,7800,1.94852665928904,0.00822148369669939
13445450,8828703,49745,16376,1600,1.97523561476769,0.0076363722440963
1386333,11480188,15444,24214,1900,1.93025034237946,0.0211247262862927
14017794,3754356,287556,32987,1400,1.02253036247621,0.00653610633958268
14826968,12101704,198725,172164,1400,1.18076886186558,0.0146423757946593
12490677,14536981,346720,334051,2800,1.27654464741896,0.00900181125152499
8122923,15227028,63407,410613,1200,0.00521624392205611,0.00165079772860843
12205428,6963906,56868,12855,3200,0.521147869319427,-2.22044604925031e-16
15560449,15420928,36097,18027,1500,0.1393828610311,0.0164978497707923
9866206,4422844,339477,32987,3200,1.15962081666558,0.0108486265780914
13297641,232771,202773,32021,2100,0.119586676629861,0.00766226737998876
3462725,13326153,27153,83864,700,0.664852844352893,0.0248162674533812
10815414,6382766,170620,16444,4100,1.31716839432292,0.0115199400848649
3721569,8365819,32987,113666,8200,0.395873467576085,0.00870858766618865
10049133,12413522,254370,370660,14800,1.20400152553893,0.0214471257950578
7329415,11044624,22301,254508,1700,1.87583208710335,0.0232537787881292
3053523,3752051,100460,32987,7200,0.494704763003134,0.00740808252685199
12421897,11165956,370660,245078,1600,0.0361396107063916,0.000838941854587327
3457174,8776257,24962,129714,600,1.23871912203659,0.00182021373084229
13586237,223910,19280,32021,2100,0.161076372948554,0.0125782643325036
10184059,7548926,216747,41754,7100,1.96506179810485,0.0085732498740565
13532627,5990391,378250,86376,1600,0.0864962523811353,0.00191904948506993
9087863,12998645,123943,363492,8200,1.35063990249808,0.0242801000773188
5520910,13295741,22301,424791,2300,1.90696646847939,0.0120828412881057
7732362,16878665,94933,397677,1000,0.513884537264386,0.00552419445266572
13353726,14642650,16376,22301,900,0.00143326229235829,0.00199038330234447
15470629,14866732,59972,337188,3900,0.0361485588575883,0.0213067193047503
6082938,1186763,21889,149,1300,0.0731038437141219,0.00322774251172608
10800462,4135491,370660,19280,2300,1.12409880185874,0.0165357316199891
11092998,7521832,26440,145744,4500,0.0583320559890576,3.33066907387547e-16
13440709,3581305,39257,33207,900,0.306990752737262,0.0103167729006314
12256911,13607684,56868,204361,1700,0.373050035819503,0.00320528681763921
4829067,12882205,19280,70422,4400,1.8644083030965,0.0274899579632061
16291050,4463042,440822,30236,3400,1.84176791896297,0.00587171788910668
13178516,7362361,47550,76,6200,1.96780583788489,0.00827338408539469
439803,669924,70892,69339,3000,1.99731957244443,0.0123494072191026
15687079,7084194,209125,103152,2100,0.310877207175258,0.00472562162047652
2208044,8901803,36097,26257,6300,0.95725816611372,0.0271075012458408
5446995,16849990,16376,21458,800,0.211621148924613,0.00966365666760771
7328705,9690960,26262,12017,6100,0.323149195396429,0.00954080968593807
1092275,3132550,92382,406737,4300,1.99769922664745,0.0116942129750643
3268127,1301954,27153,19280,1900,0.11815527511991,0.00500189353168023
932032,11802588,36097,119653,3000,0.699302883704656,0.0169593005563189
13053800,11331854,363492,352603,2000,0.382831232194133,0.00180854364698169
12516555,10470753,292529,304742,2600,0.386997810368947,0.00191542841983139
935578,9783579,36097,6986,11400,0.0693707982898391,0.00521455898000978
9786319,12535481,142277,283948,13800,0.377562452605821,0.0191093505381453
2331111,618512,32021,32987,800,1.55363800541726,0.00739945759985461
16563876,4686586,19280,177180,3000,0.581730704046653,0.00625061340681399
6464240,14884365,55598,70840,8200,1.99970109120532,0.013582875515615
14500784,15292729,440822,401522,1800,0.0536945658858505,0.0023482790167626
6033406,16286058,41666,440822,3600,1.84176791896297,0.00587171788910668
16607543,9492624,18027,320311,13500,0.0117150766686835,0.0165177089666252
16870671,8406420,397677,115415,8200,1.95056239474451,0.0130880468105904
12398079,136323,370661,29790,2800,1.93056009199546,0.028536126445374
12934503,13764672,129,192664,4000,0.193940632981017,0.0137246448826074
1736018,14365401,40164,11538,3800,1.01860391428622,0.0241225476568744
3192634,7454856,32987,15444,4200,0.293108051277196,0.00961292149113202
999045,10881707,36097,381150,3200,1.5305409497965,0.0181047313415356
5145602,7667,32021,4348,9400,0.184493229850726,0.00168913526837366
2554592,3737032,41457,32987,3600,0.300933563241759,0.0121748138546193
6603734,12184591,29904,119653,4900,1.46654743511367,0.0195989576391091
8050215,1466957,109993,33878,7800,1.86078348985179,0.0140413944600455
74925,5157063,12110,36097,6700,0.20274551053953,0.00788370662922311
3486287,4233653,177180,33878,4300,0.756242697005585,0.00653398353140466
7761737,8531890,27153,94933,400,0.427917287110742,0
8094391,11862028,104159,119653,3000,0.550142139049605,0.0210760144511954
4818081,2299443,27128,36097,5700,1.80643265245565,0.0183479318576211
2440771,2106509,69339,36097,3000,1.36184810730821,0.00690301278149053
8466510,4238528,108124,21597,7200,0.346974490307558,0.00562368673042069
9354791,7837857,216666,94933,1400,1.25729021482189,0.007789713565724
3299867,14906321,68275,18027,1500,1.046765790644,0.0262375507411522
9839694,12879666,16182,70422,6300,1.09139605175627,0.0296383022408351
16012319,7216672,19280,32987,2300,1.35141963416977,0.00708621275513521
16603145,13412783,83864,149,3600,0.042659257613151,0.0171024104994413
12795329,11627487,207442,68,6900,0.670178342442703,0.00827115712234849
10771804,2844901,17428,36097,1600,1.49831452057779,0.0191967666048276
13596046,4802040,22301,27795,400,0.86443591388008,0.0179645191900553
3855464,9979288,32987,95560,13200,0.917875012689865,0.010235715124656
15292824,4836251,277173,18027,1100,0.120602689919666,0.0101809388459448
4026599,3823232,32987,32987,0,0.00247206860103955,0.00155739139087019
1902017,14055912,36097,216666,1400,0.0328474385889065,0.00490077663195032
523404,502388,76888,24962,600,0.03816148492848,1.11022302462516e-16
1867098,11115831,36097,73038,5000,1.07686120300178,0.0226332770985034
4040572,12974267,32987,363492,3000,1.90040489490175,0.0329259285740487
15889036,4200362,22301,27153,500,1.18082112787955,0.0231987558731503
7426327,2223709,28572,36097,6700,0.95725816611372,0.0266799117019166
10497660,14267299,51922,12855,1300,0.374897683503209,0.00473087595789679
4681461,6551999,177180,66568,2000,0.877712143403881,0.00262888970357866
10810475,5175424,18027,22301,600,1.46363174455919,0.017323698053303
1559437,2005929,309707,36097,700,0.0228754743850775,0.0102351581394299
2110482,14192916,36097,24962,600,0.0840020865747612,0.000596748723279417
952030,12184805,36097,119653,3000,0.978897571523287,0.0212079309922488
13408512,8484674,12855,108124,4600,1.68415855543627,0.0337368599275721
14681079,12810914,37792,18397,5800,1.98051793651817,0.0040761375986148
7185073,5387986,42289,129,1700,1.973744915193,0.0201543835804716
7604939,15336821,24962,277322,800,1.89026072437288,0.00595397647811702
15935728,1136825,44208,32987,1800,0.729682667009947,0.0105323787854199
4110895,13665858,62929,44116,700,0.00833540964934498,0.00174842958708954
4939532,80266,32987,4401,9600,1.21371914363378,0.0109860484572136
7926692,6780698,84482,37217,4200,1.88473430929162,0.0316498066741807
121067,1468653,8896,33878,5700,1.8323107605348,0.00991571706602379
13244187,10838126,290492,24214,3900,1.03699864188696,0.0214719952650925
16239962,8133346,22301,63407,900,0.0122869719372133,0.00299298059203668
7601895,13027832,100358,363492,7800,0.755231945530094,0.0233962130155244
8040683,11510504,37217,41134,3100,0.0533335749872486,0.0145632076594031
7300856,1430264,94933,33878,3600,0.64590609833029,0.00774316359380234
4725644,1248421,177180,14005,4000,0.328377103358171,0.00571975819299531
9180435,9499355,27153,2993,7600,0.88152905367828,0.00977793423607021
13064878,9103561,24214,44729,4900,1.05419870910854,0.0282434642279829
5609521,3650210,32987,29096,800,0.0234022173480375,0.00515787416814617
4832707,6723159,19280,33696,1300,0.728249226129899,0.0270416249026768
14640836,430202,22301,17428,700,0.213209055581106,0.00527815799941922
6577868,11588407,24867,186269,5000,0.0102224241532327,3.33066907387547e-16
15513950,6786739,254807,83709,7000,0.44314642767131,0.00762979000641617
14206075,6047019,405758,19409,4300,1.79942183666544,0.00590375777877028
7964484,11264295,25667,119653,6800,1.5411470680107,0.0131058925960255
16846685,2635095,397677,36097,400,0.012926129614659,0.0149718943430283
14907038,10973546,14005,16376,1500,0.961864623628054,0.00638512541139979
9222502,7420906,78414,26767,5500,0.502094729340868,0.015100728506905
14877282,15996733,1223244,291645,2100,0.171615801149841,0.00469438687700385
3738498,14162154,32987,277876,1300,1.41452822495854,0.00738485730865823
8915621,7009765,40585,122545,7300,0.372461230085461,0.0342085913171331
12753692,5644036,135933,32987,4300,1.99118959432646,0.0259632482880393
3868287,9487892,32987,156699,14100,0.917875012689865,0.0078149006708349
818420,4796867,41457,44500,3600,0.756242697005585,0.00701490253295667
11168401,8500533,254508,520586,8500,0.540613102299381,0.0177402919053784
1480224,12991308,19409,363492,4300,1.86118561780568,0.0135010257645409
6310495,5129872,113723,94058,1200,1.98517251084136,0.00969992158969779
1048835,15091540,36097,64380,1000,0.0595594853624793,0.00525846698750454
1452251,16583542,22446,283124,2300,1.77896845456354,0.00459351738734037
13793473,9853452,19280,339477,2300,0.00618809909858054,0.00704335148082014
8941350,1860982,40585,36097,2100,1.85563730388706,0.0188951406611469
15414784,13415115,47550,23596,3500,0.149898421648245,0.0171452022562029
8454479,10464272,520586,135933,6600,0.576850185922363,0.0177402919053784
13831356,5847305,33153,43325,400,0.0638507203359989,0.00689735335028785
5976672,9461979,56662,312925,14800,0.0445304509510502,0.00447401221315424
7630144,12810419,27153,18397,5400,0.0383399589728702,0.0111976732943015
7829814,8387690,94933,113666,8200,0.525616132196851,0.00881586150380165
569563,14169516,22301,18027,600,0.620654476983997,0.00824193131668616
388079,1142303,32987,29790,200,0.021227542178869,0.00224792301334098
13973374,6606258,398009,29986,4900,1.97693781052277,0.00711690076815386
2167732,4117142,36097,62929,1000,0.038407077223936,0.000760504396954076
3366238,9686820,85330,206310,8600,1.91848914222675,0.0092318573228134
15815076,13918098,12855,18027,2100,0.0101537781596499,0.01898162702211
14446258,1100619,12855,92382,3600,1.97605821824649,0.0121549042291736
6758881,11234909,32987,1050576,3700,1.95971895709319,0.022929026707344
3078889,13812505,100460,204361,6300,1.97324066355525,0.013629801351705
1322945,13183978,27795,56662,500,0.856301396470165,0.00824193131668616
10936738,11635803,120968,145744,17116.6666666667,0.0272354603388698,3.33066907387547e-16
5634360,6100703,32987,27153,400,0.789789373859285,0.00437099972583699
16412268,9045393,36097,97056,8000,1.99691683749025,0.0118321330456793
1987227,529479,36097,76888,1000,1.090822037062,0.0162224617260242
409481,8562834,22301,94933,900,1.68067385651329,0.00640509256231792
10037764,13062101,150582,48828,13500,0.58263020037155,0.0245816901262228
15325506,2938497,236315,32462,800,0.00288976529302221,0.00222033009245248
13675436,5410154,24962,18027,900,0.318796763111796,0.0103167729006314
6497690,312619,18290,32987,4900,0.642823310273799,0.0171178674938784
7641957,9231990,29986,78414,4000,1.99969574502579,0.0143654460438478
8875902,10015071,81579,120999,2400,1.99913205188852,0.0130306799215882
859678,132345,33878,50408,3600,0.160524841540895,0.00663370192063661
14691559,13349347,27153,163286,3900,0.0148977963375415,0.00199038330234447
8229790,15793022,11538,326744,3800,1.99339525293053,0.0377759535729921
13435470,11656773,49745,169910,1900,1.50279439742834,0.0165357316199891
14388310,2382011,168244,52592,4100,0.484494534455003,0.0178186962807788
9735091,12656614,255282,11538,3800,0.41513716693859,0.0128280340808322
2061654,6994254,36097,40407,5900,1.94147317118497,0.00497444298776362
14454252,7088465,401109,103152,3200,0.421493673099292,0.0182335431095584
2161259,1012193,36097,24962,600,0.00142146775493823,0.00833107509966968
5782001,6962755,36097,14005,3300,1.65048264458291,0.0205482913047942
2291002,1841443,36097,36097,0,0.0628573978137243,0.00584255547923329
3553942,302621,24962,32987,600,0.297796513949813,0.00384016752166816
10852814,4745699,110713,177180,9700,1.98638503192751,0.0242750669322322
6596922,11313504,29054,119653,4900,1.31284613468016,0.0225602678878621
16613196,14600181,240809,17428,1000,0.0233083576385961,0.0299528143517548
7623716,1260224,27153,22301,500,1.86376059828652,0.00679834319814143
4654912,4491405,177180,370219,5000,0.756242697005585,0.00701490253295667
6450753,3888171,45547,149,4300,0.00905060667145297,0.00452999477694338
13238584,12549037,149,247037,4100,0.377481073734602,0.0207065059290122
6532100,5723320,21096,32021,6200,1.83010570893383,0.00400504562167781
7678117,11029965,94933,348555,3000,1.86576777356974,0.0218952765856851
14119077,10802571,256473,18027,1000,1.36806516410508,0.0176686352621565
15284773,9515293,56662,95560,13000,0.107826599079767,0.00823142614627004
11778139,9761412,119653,216666,2600,0.415554997342282,0.0039397297567425
4835773,16873780,18027,397677,1500,0.058766179480217,0.00559103123848625
13933529,14425260,156308,370720,1500,0.00216045179517321,0.00534206545968241
6901876,7089561,133735,103152,1800,1.21935638145552,0.00242863957294959
13832988,6065895,27153,72,6600,1.85008065597425,0.00958443019308641
1180483,13607834,19265,204361,16216.6666666667,1.96747790195025,0.00992014686441567
13278735,9444997,1254512,64900,5000,0.00551003906135827,0.00484656193864119
15826194,12365483,18027,348555,1500,0.936857359490994,0.00900181125152499
12536260,6875639,17428,19280,700,0.763804720225791,0.0177020652085137
15209560,1007278,410613,36097,1200,0.107922959194378,0.00525846698750454
6586850,4033286,129,32987,5000,1.1181623376293,0.0171178674938784
8098050,10875872,22301,142519,7600,1.27741442458699,0.0231661342760223
3029158,3207506,33878,32987,3600,0.0963425221792608,0.00821827290266175
13394507,170465,76,29790,6400,1.84090883205312,0.0238129311767158
